"","Kommune","locality","site","utm_sone","date","month","year","utm_N","utm_E","stage","obs"
"1979","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011916,563429,"adult",0
"1980","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011916,563429,"juvenile",1
"1981","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011917,563474,"adult",0
"1982","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011917,563474,"juvenile",1
"1983","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011918,563291,"adult",0
"1984","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011918,563291,"juvenile",4
"1985","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011918,563333,"adult",0
"1986","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011918,563333,"juvenile",1
"1987","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011918,563428,"adult",1
"1988","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011918,563428,"juvenile",0
"1989","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011919,563287,"adult",0
"1990","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011919,563287,"juvenile",2
"1991","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011919,563341,"adult",0
"1992","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011919,563341,"juvenile",3
"1993","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011920,563269,"adult",0
"1994","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011920,563269,"juvenile",2
"1995","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011921,563265,"adult",0
"1996","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011921,563265,"juvenile",1
"1997","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011922,563256,"adult",0
"1998","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011922,563256,"juvenile",1
"1999","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011923,563379,"adult",0
"2000","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011923,563379,"juvenile",2
"2001","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011923,563419,"adult",0
"2002","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011923,563419,"juvenile",2
"2003","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011924,563382,"adult",0
"2004","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011924,563382,"juvenile",2
"2005","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011924,563386,"adult",0
"2006","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011924,563386,"juvenile",1
"2007","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011925,563374,"adult",0
"2008","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011925,563374,"juvenile",1
"2009","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011925,563432,"adult",0
"2010","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011925,563432,"juvenile",3
"2011","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011926,563417,"adult",0
"2012","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011926,563417,"juvenile",1
"2013","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011927,563251,"adult",0
"2014","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011927,563251,"juvenile",3
"2015","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011927,563414,"adult",0
"2016","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011927,563414,"juvenile",1
"2017","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011927,563417,"adult",0
"2018","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011927,563417,"juvenile",1
"2019","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011927,563422,"adult",0
"2020","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011927,563422,"juvenile",1
"2021","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011928,563376,"adult",0
"2022","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011928,563376,"juvenile",2
"2023","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011928,563379,"adult",0
"2024","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011928,563379,"juvenile",1
"2025","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011928,563384,"adult",0
"2026","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011928,563384,"juvenile",1
"2027","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011928,563394,"adult",0
"2028","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011928,563394,"juvenile",1
"2029","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011928,563463,"adult",0
"2030","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011928,563463,"juvenile",1
"2031","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011931,563249,"adult",0
"2032","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011931,563249,"juvenile",3
"2033","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011931,563432,"adult",0
"2034","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011931,563432,"juvenile",2
"2035","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011932,563449,"adult",0
"2036","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011932,563449,"juvenile",1
"2037","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011932,563454,"adult",0
"2038","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011932,563454,"juvenile",1
"2039","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011933,563384,"adult",0
"2040","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011933,563384,"juvenile",2
"2041","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011933,563411,"adult",0
"2042","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011933,563411,"juvenile",1
"2043","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011933,563418,"adult",0
"2044","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011933,563418,"juvenile",6
"2045","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011933,563463,"adult",0
"2046","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011933,563463,"juvenile",2
"2047","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011933,563467,"adult",0
"2048","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011933,563467,"juvenile",1
"2049","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011934,563191,"adult",0
"2050","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011934,563191,"juvenile",1
"2051","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011934,563409,"adult",0
"2052","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011934,563409,"juvenile",2
"2053","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011934,563427,"adult",0
"2054","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011934,563427,"juvenile",1
"2055","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011935,563423,"adult",0
"2056","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011935,563423,"juvenile",3
"2057","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563431,"adult",0
"2058","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563431,"juvenile",1
"2059","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563435,"adult",1
"2060","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563435,"juvenile",0
"2061","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563437,"adult",0
"2062","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563437,"juvenile",3
"2063","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563444,"adult",0
"2064","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563444,"juvenile",5
"2065","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563445,"adult",0
"2066","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563445,"juvenile",1
"2067","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563455,"adult",0
"2068","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563455,"juvenile",1
"2069","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563460,"adult",0
"2070","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563460,"juvenile",1
"2071","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563463,"adult",1
"2072","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563463,"juvenile",3
"2073","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563469,"adult",0
"2074","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011936,563469,"juvenile",1
"2075","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011937,563187,"adult",0
"2076","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011937,563187,"juvenile",1
"2077","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011937,563439,"adult",0
"2078","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011937,563439,"juvenile",2
"2079","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011937,563452,"adult",0
"2080","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011937,563452,"juvenile",2
"2081","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011938,563241,"adult",1
"2082","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011938,563241,"juvenile",5
"2083","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011938,563434,"adult",0
"2084","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011938,563434,"juvenile",3
"2085","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011938,563443,"adult",0
"2086","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011938,563443,"juvenile",3
"2087","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011939,563405,"adult",0
"2088","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011939,563405,"juvenile",1
"2089","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011939,563448,"adult",0
"2090","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011939,563448,"juvenile",1
"2091","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011938,563450,"adult",0
"2092","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011938,563450,"juvenile",1
"2093","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011938,563456,"adult",1
"2094","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011938,563456,"juvenile",2
"2095","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011938,563460,"adult",0
"2096","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011938,563460,"juvenile",20
"2097","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011942,563438,"adult",0
"2098","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011942,563438,"juvenile",2
"2099","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011943,563413,"adult",0
"2100","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011943,563413,"juvenile",1
"2101","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011944,563421,"adult",0
"2102","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011944,563421,"juvenile",3
"2103","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011944,563431,"adult",2
"2104","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011944,563431,"juvenile",2
"2105","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011945,563423,"adult",1
"2106","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011945,563423,"juvenile",2
"2107","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011949,563175,"adult",0
"2108","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011949,563175,"juvenile",1
"2109","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011973,563425,"adult",0
"2110","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011973,563425,"juvenile",1
"2111","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011975,563418,"adult",0
"2112","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011975,563418,"juvenile",1
"2113","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011982,563391,"adult",0
"2114","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011982,563391,"juvenile",1
"2115","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011983,563386,"adult",0
"2116","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011983,563386,"juvenile",1
"2117","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011987,563386,"adult",0
"2118","Melhus","Storrønningen","Stor","32V",2024-09-19,"september",2024,7011987,563386,"juvenile",2
"2119","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010657,565062,"adult",0
"2120","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010657,565062,"juvenile",3
"2121","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010659,565067,"adult",0
"2122","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010659,565067,"juvenile",2
"2123","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010670,565062,"adult",0
"2124","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010670,565062,"juvenile",1
"2125","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010672,565049,"adult",0
"2126","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010672,565049,"juvenile",1
"2127","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010677,565055,"adult",0
"2128","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010677,565055,"juvenile",2
"2129","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010682,565053,"adult",1
"2130","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010682,565053,"juvenile",2
"2131","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010684,565079,"adult",0
"2132","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010684,565079,"juvenile",1
"2133","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010688,565081,"adult",0
"2134","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010688,565081,"juvenile",1
"2135","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010688,565083,"adult",0
"2136","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010688,565083,"juvenile",3
"2137","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010691,565055,"adult",0
"2138","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010691,565055,"juvenile",1
"2139","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010694,565087,"adult",0
"2140","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010694,565087,"juvenile",1
"2141","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010696,565080,"adult",1
"2142","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010696,565080,"juvenile",7
"2143","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010701,565067,"adult",1
"2144","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010701,565067,"juvenile",1
"2145","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010703,565076,"adult",1
"2146","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010703,565076,"juvenile",3
"2147","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010705,565084,"adult",0
"2148","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010705,565084,"juvenile",2
"2149","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010705,565085,"adult",1
"2150","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010705,565085,"juvenile",2
"2151","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010709,565069,"adult",0
"2152","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010709,565069,"juvenile",3
"2153","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010709,565072,"adult",0
"2154","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010709,565072,"juvenile",1
"2155","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010710,565062,"adult",0
"2156","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010710,565062,"juvenile",1
"2157","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010710,565088,"adult",0
"2158","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010710,565088,"juvenile",1
"2159","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010711,565088,"adult",2
"2160","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010711,565088,"juvenile",4
"2161","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010713,565089,"adult",0
"2162","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010713,565089,"juvenile",3
"2163","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010715,565062,"adult",0
"2164","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010715,565062,"juvenile",9
"2165","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010723,565064,"adult",0
"2166","Melhus","Fornes","Forn","32V",2024-09-20,"september",2024,7010723,565064,"juvenile",2
